datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
5/4/2012 6:00,Summer,0,1, Clear + Few clouds,22.14,25.76,94,7.0015,135
11/9/2011 9:00,Winter,0,1, Clear + Few clouds,13.94,18.18,93,0,219
9/6/2011 3:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,94,19.9995,1
2/12/2012 7:00,Spring,0,0, Clear + Few clouds,3.28,4.545,53,12.998,18
8/9/2012 17:00,Fall,0,1, Clear + Few clouds,35.26,37.88,36,16.9979,810
7/17/2012 15:00,Fall,0,1, Clear + Few clouds,37.72,40.91,31,11.0014,244
7/18/2012 20:00,Fall,0,1, Clear + Few clouds,30.34,34.09,62,6.0032,366
7/13/2012 12:00,Fall,0,1, Mist + Cloudy ,31.16,34.09,40,7.0015,379
8/4/2011 11:00,Fall,0,1, Mist + Cloudy ,30.34,34.85,66,15.0013,149
12/14/2011 7:00,Winter,0,1, Clear + Few clouds,11.48,15.91,75,0,247
9/15/2012 0:00,Fall,0,0, Clear + Few clouds,24.6,28.03,83,7.0015,207
9/11/2011 5:00,Fall,0,0, Clear + Few clouds,24.6,28.03,83,8.9981,39
4/19/2012 9:00,Summer,0,1, Mist + Cloudy ,18.86,22.725,72,0,301
3/9/2012 16:00,Spring,0,1, Clear + Few clouds,19.68,23.485,23,27.9993,343
9/14/2012 22:00,Fall,0,1, Clear + Few clouds,25.42,28.79,83,12.998,229
2/4/2012 1:00,Spring,0,0, Clear + Few clouds,10.66,13.635,70,7.0015,43
10/16/2011 23:00,Winter,0,0, Clear + Few clouds,22.96,26.515,52,27.9993,62
3/5/2012 21:00,Spring,0,1, Clear + Few clouds,10.66,11.365,37,26.0027,120
5/11/2012 14:00,Summer,0,1, Clear + Few clouds,25.42,30.305,23,15.0013,334
11/15/2011 15:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,60,8.9981,191
4/2/2011 4:00,Summer,0,0, Clear + Few clouds,9.84,12.12,70,11.0014,5
1/19/2012 11:00,Spring,0,1, Clear + Few clouds,6.56,8.335,55,11.0014,99
3/4/2012 16:00,Spring,0,0, Clear + Few clouds,14.76,15.91,29,32.9975,299
3/9/2011 19:00,Spring,0,1, Mist + Cloudy ,13.94,15.15,76,22.0028,134
7/2/2011 19:00,Fall,0,0, Clear + Few clouds,32.8,34.85,33,15.0013,305
2/4/2012 12:00,Spring,0,0, Mist + Cloudy ,12.3,15.91,70,6.0032,300
8/13/2011 12:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,11.0014,421
1/8/2011 17:00,Spring,0,0, Clear + Few clouds,6.56,6.06,37,36.9974,69
12/15/2011 4:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,70,15.0013,6
7/15/2012 2:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,89,11.0014,115
6/14/2011 15:00,Summer,0,1, Clear + Few clouds,26.24,31.06,47,11.0014,178
10/4/2012 16:00,Winter,0,1, Clear + Few clouds,28.7,32.575,54,19.0012,497
2/5/2011 20:00,Spring,0,0, Clear + Few clouds,12.3,14.395,87,16.9979,69
1/3/2011 17:00,Spring,0,1, Clear + Few clouds,9.84,11.365,30,15.0013,157
3/10/2012 3:00,Spring,0,0, Clear + Few clouds,10.66,11.365,41,19.9995,16
9/1/2011 8:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,8.9981,498
1/10/2012 13:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,19.9995,178
10/14/2011 18:00,Winter,0,1, Clear + Few clouds,22.14,25.76,39,19.0012,423
12/15/2011 17:00,Winter,0,1, Mist + Cloudy ,21.32,25,59,19.0012,324
3/18/2011 12:00,Spring,0,1, Mist + Cloudy ,22.96,26.515,49,23.9994,195
2/5/2012 20:00,Spring,0,0, Clear + Few clouds,11.48,13.635,56,12.998,50
2/15/2012 23:00,Spring,0,1, Clear + Few clouds,13.94,17.425,53,6.0032,58
1/8/2011 1:00,Spring,0,0, Mist + Cloudy ,7.38,10.605,55,6.0032,16
2/1/2012 21:00,Spring,0,1, Clear + Few clouds,21.32,25,52,11.0014,233
3/16/2011 5:00,Spring,0,1, Mist + Cloudy ,12.3,15.91,93,7.0015,3
8/18/2011 20:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,7.0015,165
10/7/2012 0:00,Winter,0,0, Clear + Few clouds,18.04,21.97,62,11.0014,127
1/15/2011 4:00,Spring,0,0, Mist + Cloudy ,6.56,11.365,59,0,5
9/1/2012 17:00,Fall,0,0, Mist + Cloudy ,33.62,38.635,52,0,463
5/17/2012 3:00,Summer,0,1, Clear + Few clouds,24.6,29.545,73,16.9979,3
5/6/2012 0:00,Summer,0,0, Mist + Cloudy ,22.96,26.515,83,8.9981,134
2/13/2012 8:00,Spring,0,1, Clear + Few clouds,4.1,6.06,54,8.9981,417
2/19/2011 11:00,Spring,0,0, Clear + Few clouds,18.04,21.97,16,39.0007,123
6/11/2012 12:00,Summer,0,1, Mist + Cloudy ,32.8,36.365,43,12.998,261
9/2/2012 20:00,Fall,0,0, Mist + Cloudy ,28.7,33.335,84,11.0014,104
3/1/2011 15:00,Spring,0,1, Clear + Few clouds,13.94,18.18,34,0,64
6/11/2012 14:00,Summer,0,1, Mist + Cloudy ,33.62,36.365,34,19.0012,259
6/14/2012 4:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,56,16.9979,6
10/7/2012 6:00,Winter,0,0, Mist + Cloudy ,18.04,21.97,54,12.998,23
7/14/2012 2:00,Fall,0,0, Mist + Cloudy ,28.7,32.575,54,7.0015,101
4/2/2012 4:00,Summer,0,1, Clear + Few clouds,16.4,20.455,76,32.9975,4
4/12/2011 2:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,53,8.9981,14
11/16/2012 23:00,Winter,0,1, Clear + Few clouds,13.12,15.15,53,15.0013,128
12/9/2012 16:00,Winter,0,0," Light Snow, Light Rain",14.76,17.425,93,11.0014,253
12/6/2011 12:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,100,15.0013,55
8/6/2011 9:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,15.0013,215
5/1/2012 0:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,59,12.998,35
2/18/2012 6:00,Spring,0,0, Clear + Few clouds,9.84,14.395,70,0,9
7/9/2011 22:00,Fall,0,0, Clear + Few clouds,29.52,34.09,62,11.0014,214
12/17/2011 12:00,Winter,0,0, Mist + Cloudy ,11.48,12.88,45,19.0012,244
3/2/2012 5:00,Spring,0,1, Clear + Few clouds,12.3,16.665,70,0,24
1/13/2011 11:00,Spring,0,1, Mist + Cloudy ,8.2,8.335,44,30.0026,37
6/12/2012 0:00,Summer,0,1, Mist + Cloudy ,28.7,32.575,58,15.0013,28
8/6/2012 13:00,Fall,0,1, Clear + Few clouds,32.8,37.12,49,15.0013,289
5/5/2011 12:00,Summer,0,1, Clear + Few clouds,21.32,25,34,23.9994,196
4/1/2011 6:00,Summer,0,1," Light Snow, Light Rain",9.84,11.365,93,15.0013,28
5/1/2012 11:00,Summer,0,1, Mist + Cloudy ,27.06,31.06,65,19.0012,229
2/3/2011 21:00,Spring,0,1, Clear + Few clouds,7.38,10.605,55,7.0015,54
6/12/2011 4:00,Summer,0,0, Clear + Few clouds,25.42,28.03,88,11.0014,14
2/1/2011 8:00,Spring,0,1," Light Snow, Light Rain",6.56,11.365,93,0,135
9/16/2012 21:00,Fall,0,0, Clear + Few clouds,24.6,31.06,56,7.0015,191
7/4/2011 16:00,Fall,1,0, Clear + Few clouds,33.62,37.12,41,0,452
12/12/2012 19:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,56,15.0013,402
1/14/2012 13:00,Spring,0,0, Clear + Few clouds,9.02,10.605,44,19.0012,220
2/14/2012 18:00,Spring,0,1, Mist + Cloudy ,15.58,19.695,46,19.9995,406
8/8/2011 20:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,0,286
5/11/2011 15:00,Summer,0,1, Clear + Few clouds,26.24,31.06,41,0,179
12/16/2012 3:00,Winter,0,0, Mist + Cloudy ,13.94,16.665,87,12.998,38
8/4/2011 23:00,Fall,0,1, Clear + Few clouds,27.06,31.06,74,7.0015,132
7/4/2012 0:00,Fall,1,0, Clear + Few clouds,27.88,31.82,79,6.0032,159
9/7/2012 20:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,15.0013,391
9/17/2011 19:00,Fall,0,0, Clear + Few clouds,21.32,25,68,8.9981,256
12/6/2011 16:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,100,16.9979,88
7/6/2012 15:00,Fall,0,1, Clear + Few clouds,37.72,40.91,29,12.998,285
1/8/2011 16:00,Spring,0,0, Clear + Few clouds,7.38,6.82,29,30.0026,76
1/18/2011 17:00,Spring,0,1, Mist + Cloudy ,9.02,11.365,82,12.998,125
4/3/2011 8:00,Summer,0,0, Clear + Few clouds,13.94,16.665,57,11.0014,62
6/13/2011 13:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,0,227
7/12/2011 1:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032,14
8/1/2012 3:00,Fall,0,1, Clear + Few clouds,26.24,28.79,83,7.0015,7
2/4/2011 14:00,Spring,0,1, Mist + Cloudy ,11.48,13.635,45,11.0014,91
7/15/2012 11:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,11.0014,451
7/11/2011 18:00,Fall,0,1, Clear + Few clouds,35.26,41.665,53,26.0027,472
2/10/2011 20:00,Spring,0,1, Clear + Few clouds,5.74,9.09,31,6.0032,97
8/1/2011 9:00,Fall,0,1, Clear + Few clouds,33.62,37.12,41,0,166
2/16/2011 1:00,Spring,0,1, Clear + Few clouds,8.2,11.365,44,6.0032,9
7/16/2012 9:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,11.0014,348
3/17/2012 4:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,94,0,2
3/11/2012 17:00,Spring,0,0, Clear + Few clouds,21.32,25,27,19.9995,498
6/6/2011 21:00,Summer,0,1, Clear + Few clouds,27.06,31.06,57,6.0032,189
2/13/2012 1:00,Spring,0,1, Clear + Few clouds,4.92,6.06,50,15.0013,6
2/8/2011 4:00,Spring,0,1, Clear + Few clouds,10.66,12.88,93,11.0014,3
9/18/2012 9:00,Fall,0,1, Mist + Cloudy ,27.06,30.305,83,39.0007,293
2/5/2011 5:00,Spring,0,0," Light Snow, Light Rain",8.2,11.365,100,6.0032,9
2/7/2011 7:00,Spring,0,1, Clear + Few clouds,7.38,12.12,86,0,95
4/19/2011 19:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,72,12.998,276
7/19/2012 1:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,6.0032,25
5/14/2011 21:00,Summer,0,0," Light Snow, Light Rain",22.14,25.76,94,15.0013,59
10/17/2011 3:00,Winter,0,1, Clear + Few clouds,22.96,26.515,49,12.998,2
2/10/2011 22:00,Spring,0,1, Clear + Few clouds,4.92,9.85,39,0,51
5/6/2012 16:00,Summer,0,0, Mist + Cloudy ,25.42,30.305,61,0,544
5/8/2012 23:00,Summer,0,1," Light Snow, Light Rain",24.6,28.79,78,22.0028,63
2/11/2012 22:00,Spring,0,0, Mist + Cloudy ,5.74,5.305,39,26.0027,46
2/13/2011 2:00,Spring,0,0, Mist + Cloudy ,8.2,11.365,75,6.0032,20
11/4/2012 17:00,Winter,0,0, Clear + Few clouds,14.76,17.425,43,12.998,327
9/15/2011 8:00,Fall,0,1, Clear + Few clouds,26.24,30.305,73,8.9981,391
10/1/2011 12:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,82,16.9979,158
1/8/2012 2:00,Spring,0,0, Clear + Few clouds,14.76,16.665,37,19.0012,67
4/17/2012 13:00,Summer,0,1, Clear + Few clouds,25.42,31.06,29,16.9979,239
9/17/2011 18:00,Fall,0,0, Mist + Cloudy ,21.32,25,72,15.0013,329
7/11/2012 15:00,Fall,0,1, Clear + Few clouds,32.8,35.605,41,16.9979,276
11/3/2011 1:00,Winter,0,1, Clear + Few clouds,13.94,16.665,81,8.9981,15
7/17/2012 1:00,Fall,0,1, Clear + Few clouds,30.34,34.85,70,0,25
5/11/2012 5:00,Summer,0,1, Clear + Few clouds,17.22,21.21,47,11.0014,26
4/4/2011 2:00,Summer,0,1, Clear + Few clouds,15.58,19.695,66,16.9979,2
8/18/2012 2:00,Fall,0,0," Light Snow, Light Rain",25.42,28.03,88,11.0014,43
6/4/2012 21:00,Summer,0,1, Clear + Few clouds,23.78,27.275,49,16.9979,265
5/5/2011 15:00,Summer,0,1, Clear + Few clouds,22.96,26.515,26,32.9975,147
4/1/2011 19:00,Summer,0,1, Clear + Few clouds,13.94,15.15,49,22.0028,136
9/7/2012 17:00,Fall,0,1, Clear + Few clouds,31.98,37.12,59,22.0028,772
7/3/2011 16:00,Fall,0,0, Clear + Few clouds,34.44,40.15,53,19.9995,414
8/4/2012 15:00,Fall,0,0, Clear + Few clouds,36.08,40.91,42,27.9993,489
6/9/2011 19:00,Summer,0,1, Mist + Cloudy ,34.44,37.12,39,22.0028,326
9/11/2011 22:00,Fall,0,0, Clear + Few clouds,25.42,30.305,69,26.0027,95
7/17/2011 11:00,Fall,0,0, Clear + Few clouds,31.16,34.85,55,19.0012,391
9/10/2012 21:00,Fall,0,1, Clear + Few clouds,22.96,26.515,49,11.0014,285
8/10/2012 18:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,19.9995,640
7/9/2012 2:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,89,12.998,5
9/9/2011 8:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,11.0014,288
7/1/2011 15:00,Fall,0,1, Clear + Few clouds,33.62,34.85,21,16.9979,381
1/5/2012 9:00,Spring,0,1, Mist + Cloudy ,9.02,13.635,69,0,227
6/11/2012 8:00,Summer,0,1, Clear + Few clouds,27.06,31.06,74,8.9981,651
12/5/2011 14:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,67,0,133
1/2/2011 17:00,Spring,0,0, Clear + Few clouds,13.94,16.665,57,12.998,65
4/13/2012 17:00,Summer,0,1, Clear + Few clouds,22.96,26.515,24,11.0014,738
9/10/2011 1:00,Fall,0,0, Mist + Cloudy ,25.42,27.275,94,0,83
9/19/2012 15:00,Fall,0,1, Clear + Few clouds,25.42,31.06,35,0,311
5/11/2012 6:00,Summer,0,1, Clear + Few clouds,17.22,21.21,50,16.9979,135
8/2/2012 5:00,Fall,0,1, Clear + Few clouds,27.06,29.545,89,8.9981,41
1/5/2012 17:00,Spring,0,1, Mist + Cloudy ,14.76,17.425,34,12.998,412
3/10/2012 16:00,Spring,0,0, Clear + Few clouds,14.76,18.18,23,0,390
2/16/2012 19:00,Spring,0,1, Mist + Cloudy ,13.12,15.91,87,11.0014,258
7/7/2011 7:00,Fall,0,1, Mist + Cloudy ,27.06,29.545,89,7.0015,292
2/5/2012 18:00,Spring,0,0, Clear + Few clouds,12.3,14.395,52,16.9979,181
12/9/2011 14:00,Winter,0,1, Clear + Few clouds,15.58,19.695,46,19.0012,187
5/4/2012 16:00,Summer,0,1, Clear + Few clouds,31.16,34.09,48,11.0014,440
11/9/2012 21:00,Winter,0,1, Clear + Few clouds,13.94,18.18,76,0,199
9/9/2011 19:00,Fall,0,1, Clear + Few clouds,27.06,29.545,89,11.0014,349
8/8/2011 9:00,Fall,0,1, Clear + Few clouds,31.16,34.85,55,26.0027,183
6/6/2011 11:00,Summer,0,1, Clear + Few clouds,30.34,33.335,42,8.9981,111
9/18/2012 7:00,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,30.0026,356
1/4/2012 23:00,Spring,0,1, Mist + Cloudy ,8.2,11.365,44,7.0015,32
2/16/2012 5:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,70,0,20
6/13/2012 21:00,Summer,0,1, Clear + Few clouds,26.24,31.06,44,23.9994,396
2/6/2011 14:00,Spring,0,0, Clear + Few clouds,13.94,17.425,46,6.0032,161
12/1/2012 6:00,Winter,0,0, Clear + Few clouds,9.84,12.12,87,8.9981,27
8/18/2011 19:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,7.0015,141
4/1/2011 8:00,Summer,0,1, Mist + Cloudy ,10.66,12.12,87,16.9979,206
11/9/2012 5:00,Winter,0,1, Clear + Few clouds,12.3,14.395,56,12.998,27
5/1/2011 1:00,Summer,0,0, Clear + Few clouds,17.22,21.21,69,7.0015,59
5/10/2012 21:00,Summer,0,1, Clear + Few clouds,20.5,24.24,42,12.998,230
2/6/2012 22:00,Spring,0,1, Clear + Few clouds,12.3,15.15,65,8.9981,87
11/14/2012 22:00,Winter,0,1, Clear + Few clouds,11.48,15.91,61,0,173
4/4/2012 0:00,Summer,0,1, Clear + Few clouds,19.68,23.485,48,0,41
4/2/2012 11:00,Summer,0,1, Clear + Few clouds,17.22,21.21,47,30.0026,209
5/3/2011 10:00,Summer,0,1, Mist + Cloudy ,26.24,30.305,69,23.9994,127
5/10/2012 10:00,Summer,0,1, Clear + Few clouds,20.5,24.24,51,27.9993,154
7/2/2012 22:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,11.0014,188
11/6/2012 12:00,Winter,0,1, Clear + Few clouds,13.12,16.665,45,8.9981,248
9/7/2012 15:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,16.9979,331
4/13/2012 8:00,Summer,0,1, Clear + Few clouds,15.58,19.695,46,11.0014,563
2/4/2011 13:00,Spring,0,1, Mist + Cloudy ,10.66,12.88,50,15.0013,82
10/2/2011 13:00,Winter,0,0," Light Snow, Light Rain",16.4,20.455,62,15.0013,308
12/5/2012 2:00,Winter,0,1, Clear + Few clouds,18.86,22.725,67,11.0014,9
7/6/2011 0:00,Fall,0,1, Clear + Few clouds,29.52,34.85,74,12.998,37
10/18/2011 5:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,0,21
2/19/2011 23:00,Spring,0,0, Clear + Few clouds,11.48,12.12,33,30.0026,29
4/19/2011 17:00,Summer,0,1, Clear + Few clouds,22.96,26.515,60,7.0015,411
4/9/2012 16:00,Summer,0,1, Clear + Few clouds,22.96,26.515,30,27.9993,391
9/4/2012 0:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,84,16.9979,29
4/5/2011 11:00,Summer,0,1," Light Snow, Light Rain",13.12,14.395,81,30.0026,19
1/4/2012 8:00,Spring,0,1, Clear + Few clouds,0.82,3.03,44,8.9981,315
1/13/2012 4:00,Spring,0,1," Light Snow, Light Rain",13.12,14.395,70,32.9975,3
7/13/2012 7:00,Fall,0,1, Mist + Cloudy ,28.7,32.575,54,0,380
5/13/2012 8:00,Summer,0,0, Clear + Few clouds,22.96,26.515,64,11.0014,156
1/4/2012 20:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,40,12.998,123
6/2/2011 9:00,Summer,0,1, Clear + Few clouds,29.52,31.82,26,23.9994,225
2/7/2012 23:00,Spring,0,1, Clear + Few clouds,13.12,16.665,57,8.9981,51
5/2/2012 12:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,83,15.0013,245
3/9/2011 0:00,Spring,0,1, Clear + Few clouds,10.66,14.395,65,6.0032,9
10/13/2011 0:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,94,8.9981,15
3/5/2011 9:00,Spring,0,0, Mist + Cloudy ,13.12,15.15,93,15.0013,63
10/14/2011 3:00,Winter,0,1, Clear + Few clouds,22.96,26.515,94,8.9981,7
5/7/2012 12:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,68,15.0013,263
11/4/2011 0:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0,43
2/12/2011 14:00,Spring,0,0, Clear + Few clouds,13.94,15.91,31,19.0012,120
9/2/2011 1:00,Fall,0,1," Light Snow, Light Rain",25.42,29.545,73,7.0015,32
9/15/2012 22:00,Fall,0,0, Clear + Few clouds,22.96,26.515,52,0,279
3/17/2011 18:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,59,11.0014,310
8/6/2011 3:00,Fall,0,0, Mist + Cloudy ,27.06,30.305,78,11.0014,42
3/14/2011 21:00,Spring,0,1, Clear + Few clouds,13.94,16.665,46,8.9981,63
1/1/2011 9:00,Spring,0,0, Clear + Few clouds,13.12,17.425,76,0,14
2/10/2011 2:00,Spring,0,1," Light Snow, Light Rain",5.74,7.575,80,8.9981,3
1/7/2011 5:00,Spring,0,1," Light Snow, Light Rain",9.02,13.635,55,0,5
3/5/2012 16:00,Spring,0,1, Clear + Few clouds,12.3,13.635,45,19.9995,210
2/5/2011 21:00,Spring,0,0, Clear + Few clouds,10.66,12.88,100,12.998,56
9/3/2011 11:00,Fall,0,0," Light Snow, Light Rain",27.06,31.06,69,19.0012,194
2/6/2011 15:00,Spring,0,0, Clear + Few clouds,13.94,17.425,46,6.0032,182
6/17/2012 10:00,Summer,0,0, Clear + Few clouds,23.78,27.275,64,0,436
10/13/2012 12:00,Winter,0,0, Clear + Few clouds,18.04,21.97,35,0,573
8/10/2011 9:00,Fall,0,1, Clear + Few clouds,31.16,34.09,48,15.0013,180
4/13/2011 14:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,16.9979,106
7/13/2012 2:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,61,6.0032,17
9/13/2012 2:00,Fall,0,1, Clear + Few clouds,22.14,25.76,77,0,9
4/3/2012 17:00,Summer,0,1, Clear + Few clouds,25.42,30.305,17,12.998,757
2/13/2012 13:00,Spring,0,1, Clear + Few clouds,13.12,15.15,22,15.0013,140
2/2/2012 1:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,55,0,17
2/7/2012 22:00,Spring,0,1, Clear + Few clouds,13.12,15.91,57,12.998,118
7/16/2012 14:00,Fall,0,1, Clear + Few clouds,36.08,40.91,42,7.0015,212
3/6/2012 13:00,Spring,0,1, Clear + Few clouds,12.3,15.15,39,8.9981,164
8/6/2011 19:00,Fall,0,0," Light Snow, Light Rain",29.52,35.605,84,16.9979,171
6/19/2012 12:00,Summer,0,1, Clear + Few clouds,28.7,32.575,65,6.0032,292
3/14/2011 6:00,Spring,0,1, Clear + Few clouds,10.66,13.635,65,8.9981,28
8/1/2011 23:00,Fall,0,1, Clear + Few clouds,27.88,31.82,74,12.998,96
3/18/2011 19:00,Spring,0,1, Clear + Few clouds,27.06,31.06,44,8.9981,190
5/4/2012 5:00,Summer,0,1, Clear + Few clouds,22.96,26.515,88,12.998,24
11/14/2012 12:00,Winter,0,1, Clear + Few clouds,13.94,16.665,46,0,240
5/17/2012 10:00,Summer,0,1, Clear + Few clouds,22.96,26.515,52,16.9979,205
5/12/2011 21:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,8.9981,223
12/5/2011 1:00,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0,12
10/6/2011 16:00,Winter,0,1, Clear + Few clouds,23.78,27.275,49,12.998,323
10/9/2012 7:00,Winter,0,1, Clear + Few clouds,15.58,19.695,83,16.9979,362
8/14/2012 18:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,19.0012,854
8/7/2012 9:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,8.9981,327
10/13/2012 4:00,Winter,0,0, Clear + Few clouds,12.3,15.15,65,11.0014,11
4/13/2011 22:00,Summer,0,1, Clear + Few clouds,17.22,21.21,67,12.998,99
4/15/2012 21:00,Summer,0,0, Clear + Few clouds,25.42,31.06,57,16.9979,229
11/12/2012 17:00,Winter,1,0, Clear + Few clouds,22.96,26.515,64,19.0012,596
4/6/2012 3:00,Summer,0,1, Clear + Few clouds,13.94,15.15,53,22.0028,8
6/4/2012 11:00,Summer,0,1, Clear + Few clouds,26.24,31.06,38,32.9975,239
12/7/2012 11:00,Winter,0,1, Mist + Cloudy ,13.12,15.91,76,12.998,203
6/12/2011 19:00,Summer,0,0, Clear + Few clouds,28.7,33.335,74,7.0015,223
11/1/2012 6:00,Winter,0,1, Clear + Few clouds,13.94,16.665,61,11.0014,148
5/14/2011 11:00,Summer,0,0, Mist + Cloudy ,21.32,25,94,8.9981,279
5/18/2011 14:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,78,19.0012,138
2/8/2012 5:00,Spring,0,1, Clear + Few clouds,9.84,12.88,70,6.0032,20
2/9/2012 10:00,Spring,0,1, Clear + Few clouds,9.02,10.605,51,15.0013,97
11/18/2012 7:00,Winter,0,0, Clear + Few clouds,11.48,13.635,81,12.998,42
11/7/2011 23:00,Winter,0,1, Clear + Few clouds,14.76,18.18,87,6.0032,48
8/12/2011 23:00,Fall,0,1, Clear + Few clouds,27.88,31.82,51,0,151
9/17/2011 5:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,11.0014,5
5/15/2011 4:00,Summer,0,0, Mist + Cloudy ,21.32,25,100,0,13
6/8/2011 22:00,Summer,0,1, Clear + Few clouds,31.16,37.12,75,11.0014,176
6/6/2012 2:00,Summer,0,1, Clear + Few clouds,20.5,24.24,68,0,11
12/16/2011 18:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,16.9979,295
6/11/2011 0:00,Summer,0,0, Clear + Few clouds,28.7,33.335,79,8.9981,117
11/6/2011 10:00,Winter,0,0, Clear + Few clouds,14.76,18.18,66,6.0032,262
9/14/2011 9:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,11.0014,202
6/18/2012 23:00,Summer,0,1," Light Snow, Light Rain",24.6,28.79,78,12.998,74
2/14/2011 11:00,Spring,0,1, Clear + Few clouds,21.32,25,23,16.9979,53
8/18/2012 0:00,Fall,0,0, Mist + Cloudy ,26.24,28.79,83,15.0013,105
5/6/2011 10:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,49,22.0028,127
3/11/2011 1:00,Spring,0,1," Light Snow, Light Rain",13.94,17.425,100,7.0015,8
2/10/2012 1:00,Spring,0,1, Mist + Cloudy ,11.48,15.15,61,6.0032,13
6/11/2011 18:00,Summer,0,0, Mist + Cloudy ,29.52,34.09,62,8.9981,286
7/14/2011 15:00,Fall,0,1, Clear + Few clouds,31.16,33.335,33,19.9995,180
9/7/2012 21:00,Fall,0,1, Clear + Few clouds,28.7,33.335,74,11.0014,301
4/10/2011 13:00,Summer,0,0, Clear + Few clouds,18.86,22.725,82,7.0015,263
8/12/2012 9:00,Fall,0,0, Clear + Few clouds,28.7,32.575,48,15.0013,217
12/7/2011 8:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,100,0,86
5/14/2012 21:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,83,6.0032,152
8/17/2011 22:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,12.998,171
8/13/2011 14:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,16.9979,259
8/18/2012 5:00,Fall,0,0, Clear + Few clouds,24.6,28.79,78,16.9979,9
11/14/2012 7:00,Winter,0,1, Clear + Few clouds,9.84,10.605,65,19.0012,415
4/3/2012 6:00,Summer,0,1, Clear + Few clouds,12.3,15.91,61,6.0032,100
2/12/2011 11:00,Spring,0,0, Clear + Few clouds,12.3,13.635,28,22.0028,114
2/16/2012 12:00,Spring,0,1," Light Snow, Light Rain",13.12,16.665,76,6.0032,45
2/4/2011 18:00,Spring,0,1, Mist + Cloudy ,9.84,12.88,60,7.0015,155
8/2/2011 23:00,Fall,0,1, Mist + Cloudy ,32.8,37.12,49,11.0014,132
8/10/2012 3:00,Fall,0,1, Mist + Cloudy ,29.52,34.85,79,12.998,9
11/17/2011 1:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,82,11.0014,5
7/13/2011 11:00,Fall,0,1, Clear + Few clouds,34.44,37.12,39,11.0014,165
7/16/2012 18:00,Fall,0,1, Clear + Few clouds,34.44,40.15,53,0,794
